first_ohio_name,first_ohio_lon,first_ohio_lat,second_ohio_name,second_ohio_lon,second_ohio_lat,dist_ohio,first_abroad_name,first_abroad_lon,first_abroad_lat,second_abroad_name,second_abroad_lon,second_abroad_lat,dist_abroad,ratio
Damascus,-80.9550891,40.9020031,Mantua,-81.223991,41.283944,48.07787510089656,"Damascus, Syria",36.3095814,33.5130695,"Mantua, Italy",10.670836515673878,45.1692628,2541.182284263024,0.018919490899425885
Damascus,-80.9550891,40.9020031,Maria Stein,-84.4932862,40.4078249,303.46762919694044,"Damascus, Syria",36.3095814,33.5130695,"Metzerlen-Mariastein, Switzerland",7.4900151,47.476261,2863.9366653270936,0.10596171098018364
Damascus,-80.9550891,40.9020031,Matamoras,-81.06873959710815,39.5196735,154.01066594000213,"Damascus, Syria",36.3095814,33.5130695,"Matamoros, Mexico",-97.5017951,25.8520977,11806.845057210736,0.013044184555123298
Damascus,-80.9550891,40.9020031,Mecca Township,-80.955388,40.714978,20.796257490489484,"Damascus, Syria",36.3095814,33.5130695,"Mecca, Saudi Arabia",39.826869,21.420847,1388.356894259906,0.014979042907821899
Damascus,-80.9550891,40.9020031,Medina,-81.8637474,41.1383878,80.63494462398701,"Damascus, Syria",36.3095814,33.5130695,"Medina, Saudi Arabia",39.6111216,24.471153,1055.2502805220572,0.0764130994441385
Damascus,-80.9550891,40.9020031,Milan,-82.6054547,41.2975519,145.111763298704,"Damascus, Syria",36.3095814,33.5130695,"Milano, Italy",9.1905,45.4668,2661.0771018251844,0.054531213394446366
Damascus,-80.9550891,40.9020031,Mogadore,-81.393946,41.050775,40.385497253483585,"Damascus, Syria",36.3095814,33.5130695,"Essaouira, Morocco",-9.7620903,31.5118281,4290.1777100815825,0.009413478877245765
Damascus,-80.9550891,40.9020031,New Riegel,-83.318534,41.0514438,199.0984516634381,"Damascus, Syria",36.3095814,33.5130695,"Riegel, Germany",7.740185454385324,48.15925665,2876.6239137436514,0.06921254137956827
Damascus,-80.9550891,40.9020031,Oxford,-84.7420519,39.5103048,356.8492686832104,"Damascus, Syria",36.3095814,33.5130695,"Oxford, United Kingdom",-1.2578499,51.7520131,3621.6915994056308,0.09853110318442748
Damascus,-80.9550891,40.9020031,Padua,-84.7838517,40.5083795,325.66919927634086,"Damascus, Syria",36.3095814,33.5130695,"Padua, Italy",11.8734455,45.4077172,2464.747860004078,0.13213083762482788
Damascus,-80.9550891,40.9020031,Parma,-81.7355692,41.3822398,84.39722096431223,"Damascus, Syria",36.3095814,33.5130695,"Parma, Italy",10.3280833,44.8013678,2551.601750557155,0.03307617301402293
Damascus,-80.9550891,40.9020031,Parral,-81.4970623,40.5611743,59.34428005385619,"Damascus, Syria",36.3095814,33.5130695,"Parral, Mexico",-93.0029074,16.3692304,12293.87925014938,0.004827140306680262
Damascus,-80.9550891,40.9020031,Pyrmont,-84.4607823,39.8119978,320.79308487223295,"Damascus, Syria",36.3095814,33.5130695,"Bad Pyrmont, Germany",9.2434635,51.9850503,2984.866572689283,0.1074731741135106
Damascus,-80.9550891,40.9020031,Ravenna,-81.242047,41.157557,37.240777041580344,"Damascus, Syria",36.3095814,33.5130695,"Ravenna, Italy",12.059009490863945,44.3640607,2406.208367889393,0.015476954339680115
Damascus,-80.9550891,40.9020031,Seville,-81.86236,41.010055,77.12999744213087,"Damascus, Syria",36.3095814,33.5130695,"Seville, Spain",-5.9953403,37.3886303,3824.207505495201,0.020168883966494706
Damascus,-80.9550891,40.9020031,Stockport,-81.7929122,39.5484057,166.4719795692789,"Damascus, Syria",36.3095814,33.5130695,"Stockport, United Kingdom",-2.160243,53.407901,3741.7497236185072,0.04449041006630716
Damascus,-80.9550891,40.9020031,Strasburg,-81.5267864,40.5947844,59.044823421636785,"Damascus, Syria",36.3095814,33.5130695,"Strasbourg, France",7.7507127,48.584614,2895.4310468185763,0.02039241220629781
Damascus,-80.9550891,40.9020031,Toledo,-83.5378173,41.6529143,231.4035810089565,"Damascus, Syria",36.3095814,33.5130695,"Toledo, Spain",-4.0239568,39.8560679,3633.442990726064,0.06368713685603075
Damascus,-80.9550891,40.9020031,Toronto,-80.6009058,40.4642335,57.10914888359677,"Damascus, Syria",36.3095814,33.5130695,"Toronto, Ontario, Canada",-79.3839347,43.6534817,9243.819961813893,0.006178089698794866
Damascus,-80.9550891,40.9020031,Truro Township,-82.80698629650246,39.9552092,188.81643787593953,"Damascus, Syria",36.3095814,33.5130695,"Truro, Nova Scotia, Canada",-63.300006,45.366668,8098.92430246832,0.023313767461487903
Damascus,-80.9550891,40.9020031,Versailles,-84.4844362,40.2225686,307.5392323082022,"Damascus, Syria",36.3095814,33.5130695,"Versailles, France",2.1266886,48.8035403,3288.275707159629,0.09352598738560482
Damascus,-80.9550891,40.9020031,Vienna,-80.6642432,41.2378345,44.597633454999205,"Damascus, Syria",36.3095814,33.5130695,"Vienna, Austria",16.3725042,48.2083537,2327.837158607586,0.01915839915609717
Damascus,-80.9550891,40.9020031,Warsaw,-82.0069062,40.3353372,108.8640304035283,"Damascus, Syria",36.3095814,33.5130695,"Warsaw, Poland",21.0067249,52.2319581,2415.229272813415,0.04507399427000008
Damascus,-80.9550891,40.9020031,Winesburg,-81.6951284,40.6164495,69.95153192840807,"Damascus, Syria",36.3095814,33.5130695,"Weinsberg, Germany",9.2865471,49.1503044,2822.659019337465,0.024782140332638234
Delhi,-84.6052225,39.0950595,Delhi,-84.6052225,39.0950595,0.0,"Delhi, India",77.2219388,28.6517178,"Delhi, India",77.2219388,28.6517178,0.0,
Delhi,-84.6052225,39.0950595,Dresden,-82.0106918,40.1214579,249.84038802107918,"Delhi, India",77.2219388,28.6517178,"Dresden, Germany",13.7381437,51.0493286,5753.608588327044,0.043423250675751014
Delhi,-84.6052225,39.0950595,Dublin,-83.1140771,40.0992294,169.67385582896955,"Delhi, India",77.2219388,28.6517178,"Dublin, Ireland",-6.2602732,53.3497645,7075.456008802105,0.023980624799007946
Delhi,-84.6052225,39.0950595,East Liverpool,-80.5772928,40.6186756,383.2388508265911,"Delhi, India",77.2219388,28.6517178,"Liverpool, United Kingdom",-2.99168,53.4071991,6862.138166851708,0.05584831454981005
Delhi,-84.6052225,39.0950595,Glandorf,-84.0791193,41.0289961,219.65405835545866,"Delhi, India",77.2219388,28.6517178,"Glandorf, Germany",8.0033646,52.081578,6146.592455008567,0.035735907328046934
Delhi,-84.6052225,39.0950595,Kimbolton,-81.572065,40.1528489,285.1478480343759,"Delhi, India",77.2219388,28.6517178,"Kimbolton, United Kingdom",-0.3813986697827069,52.30345885,6711.393048177807,0.04248713284819396
Delhi,-84.6052225,39.0950595,Leipsic,-83.9846655,41.0983847,228.92600839573763,"Delhi, India",77.2219388,28.6517178,"Leipzig, Germany",12.3747329,51.3406321,5848.512014773238,0.039142607182386664
Delhi,-84.6052225,39.0950595,Lima,-84.105006,40.7399785,187.8146014324319,"Delhi, India",77.2219388,28.6517178,"Lima, Peru",-77.0365256,-12.0621065,16771.970979795737,0.011198123444089055
Delhi,-84.6052225,39.0950595,Lisbon,-80.7681336,40.7720044,376.5170774978036,"Delhi, India",77.2219388,28.6517178,"Lisbon, Portugal",-9.1365919,38.7077507,7774.709556623744,0.04842844285765325
Delhi,-84.6052225,39.0950595,Mantua,-81.223991,41.283944,376.41740062724887,"Delhi, India",77.2219388,28.6517178,"Mantua, Italy",10.670836515673878,45.1692628,6016.678620881951,0.06256232455574832
Delhi,-84.6052225,39.0950595,Maria Stein,-84.4932862,40.4078249,146.2861385758409,"Delhi, India",77.2219388,28.6517178,"Metzerlen-Mariastein, Switzerland",7.4900151,47.476261,6229.570528810859,0.023482539911746526
Delhi,-84.6052225,39.0950595,Matamoras,-81.06873959710815,39.5196735,307.89232125205564,"Delhi, India",77.2219388,28.6517178,"Matamoros, Mexico",-97.5017951,25.8520977,13928.39240972647,0.02210537384321886
Delhi,-84.6052225,39.0950595,Mecca Township,-80.955388,40.714978,359.6330537709043,"Delhi, India",77.2219388,28.6517178,"Mecca, Saudi Arabia",39.826869,21.420847,3836.0645147108803,0.09375052280579527
Delhi,-84.6052225,39.0950595,Medina,-81.8637474,41.1383878,325.49332226672965,"Delhi, India",77.2219388,28.6517178,"Medina, Saudi Arabia",39.6111216,24.471153,3754.2597629213783,0.08669973385470986
Delhi,-84.6052225,39.0950595,Milan,-82.6054547,41.2975519,298.01943941745685,"Delhi, India",77.2219388,28.6517178,"Milano, Italy",9.1905,45.4668,6127.706028820314,0.04863474814486664
Delhi,-84.6052225,39.0950595,Mogadore,-81.393946,41.050775,349.17532381977264,"Delhi, India",77.2219388,28.6517178,"Essaouira, Morocco",-9.7620903,31.5118281,8133.176881747517,0.042932218110661315
Delhi,-84.6052225,39.0950595,New Riegel,-83.318534,41.0514438,243.5288282514815,"Delhi, India",77.2219388,28.6517178,"Riegel, Germany",7.740185454385324,48.15925665,6202.268992409178,0.039264473783631626
Delhi,-84.6052225,39.0950595,Oxford,-84.7420519,39.5103048,47.65050853753692,"Delhi, India",77.2219388,28.6517178,"Oxford, United Kingdom",-1.2578499,51.7520131,6781.10824645882,0.007026949991901488
Delhi,-84.6052225,39.0950595,Padua,-84.7838517,40.5083795,157.89302783151473,"Delhi, India",77.2219388,28.6517178,"Padua, Italy",11.8734455,45.4077172,5920.3655290560955,0.02666947286558642
Delhi,-84.6052225,39.0950595,Parma,-81.7355692,41.3822398,352.11078904771944,"Delhi, India",77.2219388,28.6517178,"Parma, Italy",10.3280833,44.8013678,6048.190305698025,0.05821754462917517
Delhi,-84.6052225,39.0950595,Parral,-81.4970623,40.5611743,311.45683667383605,"Delhi, India",77.2219388,28.6517178,"Parral, Mexico",-93.0029074,16.3692304,14899.815990214609,0.020903401550622102
Delhi,-84.6052225,39.0950595,Pyrmont,-84.4607823,39.8119978,80.67868543075048,"Delhi, India",77.2219388,28.6517178,"Bad Pyrmont, Germany",9.2434635,51.9850503,6062.433854786408,0.01330796959822549
Delhi,-84.6052225,39.0950595,Ravenna,-81.242047,41.157557,366.50230700214604,"Delhi, India",77.2219388,28.6517178,"Ravenna, Italy",12.059009490863945,44.3640607,5917.484258938463,0.06193549335573439
Delhi,-84.6052225,39.0950595,Seville,-81.86236,41.010055,315.95078953781757,"Delhi, India",77.2219388,28.6517178,"Seville, Spain",-5.9953403,37.3886303,7568.8621002756645,0.04174349926738794
Delhi,-84.6052225,39.0950595,Stockport,-81.7929122,39.5484057,247.10092594329208,"Delhi, India",77.2219388,28.6517178,"Stockport, United Kingdom",-2.160243,53.407901,6807.945650574137,0.03629596043006795
Delhi,-84.6052225,39.0950595,Strasburg,-81.5267864,40.5947844,311.2282644374782,"Delhi, India",77.2219388,28.6517178,"Strasbourg, France",7.7507127,48.584614,6196.429233601259,0.050227034426502705
Delhi,-84.6052225,39.0950595,Toledo,-83.5378173,41.6529143,298.4404969221863,"Delhi, India",77.2219388,28.6517178,"Toledo, Spain",-4.0239568,39.8560679,7317.418624776365,0.04078494237184732
Delhi,-84.6052225,39.0950595,Toronto,-80.6009058,40.4642335,374.4780537681336,"Delhi, India",77.2219388,28.6517178,"Toronto, Ontario, Canada",-79.3839347,43.6534817,11628.901472462941,0.03220235846480356
Delhi,-84.6052225,39.0950595,Truro Township,-82.80698629650246,39.9552092,181.4768936306906,"Delhi, India",77.2219388,28.6517178,"Truro, Nova Scotia, Canada",-63.300006,45.366668,10868.185024387678,0.01669799448789888
Delhi,-84.6052225,39.0950595,Versailles,-84.4844362,40.2225686,125.79890243205183,"Delhi, India",77.2219388,28.6517178,"Versailles, France",2.1266886,48.8035403,6601.8971270937045,0.019054962537326175
Delhi,-84.6052225,39.0950595,Vienna,-80.6642432,41.2378345,410.9156584008352,"Delhi, India",77.2219388,28.6517178,"Vienna, Austria",16.3725042,48.2083537,5563.299210013959,0.07386186557451116
Delhi,-84.6052225,39.0950595,Warsaw,-82.0069062,40.3353372,261.5408749371361,"Delhi, India",77.2219388,28.6517178,"Warsaw, Poland",21.0067249,52.2319581,5261.733356097364,0.049706219839904885
Delhi,-84.6052225,39.0950595,Winesburg,-81.6951284,40.6164495,300.51185424392935,"Delhi, India",77.2219388,28.6517178,"Weinsberg, Germany",9.2865471,49.1503044,6078.799056365642,0.0494360566054963
Dresden,-82.0106918,40.1214579,Dresden,-82.0106918,40.1214579,0.0,"Dresden, Germany",13.7381437,51.0493286,"Dresden, Germany",13.7381437,51.0493286,0.0,
Dresden,-82.0106918,40.1214579,Dublin,-83.1140771,40.0992294,93.86653075601706,"Dresden, Germany",13.7381437,51.0493286,"Dublin, Ireland",-6.2602732,53.3497645,1381.9459247329046,0.06792344698592971
Dresden,-82.0106918,40.1214579,East Liverpool,-80.5772928,40.6186756,133.42464751013958,"Dresden, Germany",13.7381437,51.0493286,"Liverpool, United Kingdom",-2.99168,53.4071991,1166.2821797283268,0.11440168582634046
Dresden,-82.0106918,40.1214579,Glandorf,-84.0791193,41.0289961,201.73952605747428,"Dresden, Germany",13.7381437,51.0493286,"Glandorf, Germany",8.0033646,52.081578,412.55018343015536,0.489006026806503
Dresden,-82.0106918,40.1214579,Kimbolton,-81.572065,40.1528489,37.45017068364679,"Dresden, Germany",13.7381437,51.0493286,"Kimbolton, United Kingdom",-0.3813986697827069,52.30345885,981.8954040237317,0.03814069251182853
Dresden,-82.0106918,40.1214579,Leipsic,-83.9846655,41.0983847,198.9052198666762,"Dresden, Germany",13.7381437,51.0493286,"Leipzig, Germany",12.3747329,51.3406321,100.37440672951966,1.9816328319894225
Dresden,-82.0106918,40.1214579,Lima,-84.105006,40.7399785,190.1321511008673,"Dresden, Germany",13.7381437,51.0493286,"Lima, Peru",-77.0365256,-12.0621065,11101.243476788064,0.017127103958977256
Dresden,-82.0106918,40.1214579,Lisbon,-80.7681336,40.7720044,127.62358702453281,"Dresden, Germany",13.7381437,51.0493286,"Lisbon, Portugal",-9.1365919,38.7077507,2249.49070271571,0.05673443631950047
Dresden,-82.0106918,40.1214579,Mantua,-81.223991,41.283944,145.27973839948316,"Dresden, Germany",13.7381437,51.0493286,"Mantua, Italy",10.670836515673878,45.1692628,692.1990656555605,0.20988144250367224
Dresden,-82.0106918,40.1214579,Maria Stein,-84.4932862,40.4078249,213.03186169025057,"Dresden, Germany",13.7381437,51.0493286,"Metzerlen-Mariastein, Switzerland",7.4900151,47.476261,602.466474597704,0.35359952905678654
Dresden,-82.0106918,40.1214579,Matamoras,-81.06873959710815,39.5196735,104.63752549118762,"Dresden, Germany",13.7381437,51.0493286,"Matamoros, Mexico",-97.5017951,25.8520977,9150.236941085295,0.011435499011108309
Dresden,-82.0106918,40.1214579,Mecca Township,-80.955388,40.714978,111.06980220086683,"Dresden, Germany",13.7381437,51.0493286,"Mecca, Saudi Arabia",39.826869,21.420847,3996.4436500464767,0.027792160212136395
Dresden,-82.0106918,40.1214579,Medina,-81.8637474,41.1383878,113.75530336657896,"Dresden, Germany",13.7381437,51.0493286,"Medina, Saudi Arabia",39.6111216,24.471153,3689.2592702942356,0.03083418513915029
Dresden,-82.0106918,40.1214579,Milan,-82.6054547,41.2975519,140.05420553142235,"Dresden, Germany",13.7381437,51.0493286,"Milano, Italy",9.1905,45.4668,705.8417640805361,0.19842153391683162
Dresden,-82.0106918,40.1214579,Mogadore,-81.393946,41.050775,115.7169424400133,"Dresden, Germany",13.7381437,51.0493286,"Essaouira, Morocco",-9.7620903,31.5118281,2903.011545362596,0.03986099973486666
Dresden,-82.0106918,40.1214579,New Riegel,-83.318534,41.0514438,151.29249808131812,"Dresden, Germany",13.7381437,51.0493286,"Riegel, Germany",7.740185454385324,48.15925665,538.3169412395681,0.2810472539336044
Dresden,-82.0106918,40.1214579,Oxford,-84.7420519,39.5103048,242.96876656615086,"Dresden, Germany",13.7381437,51.0493286,"Oxford, United Kingdom",-1.2578499,51.7520131,1041.371211544081,0.23331619298932968
Dresden,-82.0106918,40.1214579,Padua,-84.7838517,40.5083795,239.01850047715254,"Dresden, Germany",13.7381437,51.0493286,"Padua, Italy",11.8734455,45.4077172,642.287156780014,0.37213650927635994
Dresden,-82.0106918,40.1214579,Parma,-81.7355692,41.3822398,142.09489738238935,"Dresden, Germany",13.7381437,51.0493286,"Parma, Italy",10.3280833,44.8013678,739.5381879793576,0.19214004049018166
Dresden,-82.0106918,40.1214579,Parral,-81.4970623,40.5611743,65.46459718217933,"Dresden, Germany",13.7381437,51.0493286,"Parral, Mexico",-93.0029074,16.3692304,9717.997131965765,0.006736428946541281
Dresden,-82.0106918,40.1214579,Pyrmont,-84.4607823,39.8119978,211.61015871142737,"Dresden, Germany",13.7381437,51.0493286,"Bad Pyrmont, Germany",9.2434635,51.9850503,327.884403186308,0.645380373860564
Dresden,-82.0106918,40.1214579,Ravenna,-81.242047,41.157557,132.20825913425642,"Dresden, Germany",13.7381437,51.0493286,"Ravenna, Italy",12.059009490863945,44.3640607,753.8556837555492,0.17537608587843087
Dresden,-82.0106918,40.1214579,Seville,-81.86236,41.010055,99.59870334272601,"Dresden, Germany",13.7381437,51.0493286,"Seville, Spain",-5.9953403,37.3886303,2173.3194186352675,0.04582791764924682
Dresden,-82.0106918,40.1214579,Stockport,-81.7929122,39.5484057,66.37829091929795,"Dresden, Germany",13.7381437,51.0493286,"Stockport, United Kingdom",-2.160243,53.407901,1111.5594053560458,0.05971636837352493
Dresden,-82.0106918,40.1214579,Strasburg,-81.5267864,40.5947844,66.71747348564054,"Dresden, Germany",13.7381437,51.0493286,"Strasbourg, France",7.7507127,48.584614,509.3143929220581,0.1309946752198902
Dresden,-82.0106918,40.1214579,Toledo,-83.5378173,41.6529143,213.2495121560651,"Dresden, Germany",13.7381437,51.0493286,"Toledo, Spain",-4.0239568,39.8560679,1853.6003236954684,0.11504611292412585
Dresden,-82.0106918,40.1214579,Toronto,-80.6009058,40.4642335,125.49557346241532,"Dresden, Germany",13.7381437,51.0493286,"Toronto, Ontario, Canada",-79.3839347,43.6534817,6582.6024028829925,0.019064735461988686
Dresden,-82.0106918,40.1214579,Truro Township,-82.80698629650246,39.9552092,70.26549977085858,"Dresden, Germany",13.7381437,51.0493286,"Truro, Nova Scotia, Canada",-63.300006,45.366668,5478.673360236419,0.012825276330733184
Dresden,-82.0106918,40.1214579,Versailles,-84.4844362,40.2225686,210.4760309604482,"Dresden, Germany",13.7381437,51.0493286,"Versailles, France",2.1266886,48.8035403,866.8310277702706,0.24281091033606728
Dresden,-82.0106918,40.1214579,Vienna,-80.6642432,41.2378345,168.22498831195583,"Dresden, Germany",13.7381437,51.0493286,"Vienna, Austria",16.3725042,48.2083537,368.4475582731431,0.456577834578143
Dresden,-82.0106918,40.1214579,Warsaw,-82.0069062,40.3353372,23.784464400452748,"Dresden, Germany",13.7381437,51.0493286,"Warsaw, Poland",21.0067249,52.2319581,518.282351355414,0.04589094021482986
Dresden,-82.0106918,40.1214579,Winesburg,-81.6951284,40.6164495,61.18948590690816,"Dresden, Germany",13.7381437,51.0493286,"Weinsberg, Germany",9.2865471,49.1503044,381.21748596711336,0.16051070100227988
Dublin,-83.1140771,40.0992294,Dublin,-83.1140771,40.0992294,0.0,"Dublin, Ireland",-6.2602732,53.3497645,"Dublin, Ireland",-6.2602732,53.3497645,0.0,
Dublin,-83.1140771,40.0992294,East Liverpool,-80.5772928,40.6186756,222.55977092368877,"Dublin, Ireland",-6.2602732,53.3497645,"Liverpool, United Kingdom",-2.99168,53.4071991,216.88313549913892,1.0261737059983274
Dublin,-83.1140771,40.0992294,Glandorf,-84.0791193,41.0289961,131.65643636106515,"Dublin, Ireland",-6.2602732,53.3497645,"Glandorf, Germany",8.0033646,52.081578,969.3962139559611,0.13581282293624286
Dublin,-83.1140771,40.0992294,Kimbolton,-81.572065,40.1528489,131.240059581085,"Dublin, Ireland",-6.2602732,53.3497645,"Kimbolton, United Kingdom",-0.3813986697827069,52.30345885,411.62522044422724,0.3188338640655942
Dublin,-83.1140771,40.0992294,Leipsic,-83.9846655,41.0983847,133.2125330892362,"Dublin, Ireland",-6.2602732,53.3497645,"Leipzig, Germany",12.3747329,51.3406321,1281.5848840211954,0.10394358949620153
Dublin,-83.1140771,40.0992294,Lima,-84.105006,40.7399785,110.05881802279467,"Dublin, Ireland",-6.2602732,53.3497645,"Lima, Peru",-77.0365256,-12.0621065,9851.137345936339,0.011172194048050166
Dublin,-83.1140771,40.0992294,Lisbon,-80.7681336,40.7720044,212.16445137612703,"Dublin, Ireland",-6.2602732,53.3497645,"Lisbon, Portugal",-9.1365919,38.7077507,1642.8430597829501,0.1291446861662841
Dublin,-83.1140771,40.0992294,Mantua,-81.223991,41.283944,206.74684565601459,"Dublin, Ireland",-6.2602732,53.3497645,"Mantua, Italy",10.670836515673878,45.1692628,1522.4452276760985,0.13579920111254087
Dublin,-83.1140771,40.0992294,Maria Stein,-84.4932862,40.4078249,121.96882352559842,"Dublin, Ireland",-6.2602732,53.3497645,"Metzerlen-Mariastein, Switzerland",7.4900151,47.476261,1169.9045767865302,0.10425536060438353
Dublin,-83.1140771,40.0992294,Matamoras,-81.06873959710815,39.5196735,186.20848082565942,"Dublin, Ireland",-6.2602732,53.3497645,"Matamoros, Mexico",-97.5017951,25.8520977,7809.520042777905,0.023843780386716786
Dublin,-83.1140771,40.0992294,Mecca Township,-80.955388,40.714978,195.17312673598494,"Dublin, Ireland",-6.2602732,53.3497645,"Mecca, Saudi Arabia",39.826869,21.420847,5257.264568730855,0.037124463527446416
Dublin,-83.1140771,40.0992294,Medina,-81.8637474,41.1383878,156.48465190431327,"Dublin, Ireland",-6.2602732,53.3497645,"Medina, Saudi Arabia",39.6111216,24.471153,4971.974383001584,0.03147334234852662
Dublin,-83.1140771,40.0992294,Milan,-82.6054547,41.2975519,139.9756725230929,"Dublin, Ireland",-6.2602732,53.3497645,"Milano, Italy",9.1905,45.4668,1415.4757435693723,0.09888948868181908
Dublin,-83.1140771,40.0992294,Mogadore,-81.393946,41.050775,179.71974476940116,"Dublin, Ireland",-6.2602732,53.3497645,"Essaouira, Morocco",-9.7620903,31.5118281,2444.490229699828,0.07352033670900371
Dublin,-83.1140771,40.0992294,New Riegel,-83.318534,41.0514438,107.28018145435404,"Dublin, Ireland",-6.2602732,53.3497645,"Riegel, Germany",7.740185454385324,48.15925665,1138.672377218808,0.09421514353091136
Dublin,-83.1140771,40.0992294,Oxford,-84.7420519,39.5103048,153.71047899539906,"Dublin, Ireland",-6.2602732,53.3497645,"Oxford, United Kingdom",-1.2578499,51.7520131,381.9302235076484,0.40245696604924724
Dublin,-83.1140771,40.0992294,Padua,-84.7838517,40.5083795,148.72351121581235,"Dublin, Ireland",-6.2602732,53.3497645,"Padua, Italy",11.8734455,45.4077172,1575.1059136473125,0.09442127664382165
Dublin,-83.1140771,40.0992294,Parma,-81.7355692,41.3822398,183.95392071521994,"Dublin, Ireland",-6.2602732,53.3497645,"Parma, Italy",10.3280833,44.8013678,1531.057778043448,0.12014825524762118
Dublin,-83.1140771,40.0992294,Parral,-81.4970623,40.5611743,146.37495717857857,"Dublin, Ireland",-6.2602732,53.3497645,"Parral, Mexico",-93.0029074,16.3692304,8340.728415038018,0.01754942133287424
Dublin,-83.1140771,40.0992294,Pyrmont,-84.4607823,39.8119978,119.1463465618894,"Dublin, Ireland",-6.2602732,53.3497645,"Bad Pyrmont, Germany",9.2434635,51.9850503,1054.2710783942837,0.11301300870678938
Dublin,-83.1140771,40.0992294,Ravenna,-81.242047,41.157557,196.98764818061113,"Dublin, Ireland",-6.2602732,53.3497645,"Ravenna, Italy",12.059009490863945,44.3640607,1663.6435730611793,0.11840736283322092
Dublin,-83.1140771,40.0992294,Seville,-81.86236,41.010055,146.4230478990603,"Dublin, Ireland",-6.2602732,53.3497645,"Seville, Spain",-5.9953403,37.3886303,1774.9146134123027,0.08249582644291804
Dublin,-83.1140771,40.0992294,Stockport,-81.7929122,39.5484057,128.37762115230106,"Dublin, Ireland",-6.2602732,53.3497645,"Stockport, United Kingdom",-2.160243,53.407901,271.99501692376543,0.4719851951856995
Dublin,-83.1140771,40.0992294,Strasburg,-81.5267864,40.5947844,145.3621029469427,"Dublin, Ireland",-6.2602732,53.3497645,"Strasbourg, France",7.7507127,48.584614,1112.390002446906,0.13067548488137443
Dublin,-83.1140771,40.0992294,Toledo,-83.5378173,41.6529143,176.39641426651423,"Dublin, Ireland",-6.2602732,53.3497645,"Toledo, Spain",-4.0239568,39.8560679,1509.930085181282,0.11682422649743819
Dublin,-83.1140771,40.0992294,Toronto,-80.6009058,40.4642335,217.0076587382299,"Dublin, Ireland",-6.2602732,53.3497645,"Toronto, Ontario, Canada",-79.3839347,43.6534817,5250.478348953045,0.04133102630191812
Dublin,-83.1140771,40.0992294,Truro Township,-82.80698629650246,39.9552092,30.66195903014775,"Dublin, Ireland",-6.2602732,53.3497645,"Truro, Nova Scotia, Canada",-63.300006,45.366668,4109.348130561145,0.007461514102958407
Dublin,-83.1140771,40.0992294,Versailles,-84.4844362,40.2225686,117.25562494264895,"Dublin, Ireland",-6.2602732,53.3497645,"Versailles, France",2.1266886,48.8035403,772.9665322148975,0.15169560395669232
Dublin,-83.1140771,40.0992294,Vienna,-80.6642432,41.2378345,242.30971593111747,"Dublin, Ireland",-6.2602732,53.3497645,"Vienna, Austria",16.3725042,48.2083537,1682.2474189752206,0.14403928530247112
Dublin,-83.1140771,40.0992294,Warsaw,-82.0069062,40.3353372,97.60472385652787,"Dublin, Ireland",-6.2602732,53.3497645,"Warsaw, Poland",21.0067249,52.2319581,1826.5082946482828,0.053437876051541766
Dublin,-83.1140771,40.0992294,Winesburg,-81.6951284,40.6164495,133.27583277577992,"Dublin, Ireland",-6.2602732,53.3497645,"Weinsberg, Germany",9.2865471,49.1503044,1175.3920641313223,0.1133884061692027
East Liverpool,-80.5772928,40.6186756,East Liverpool,-80.5772928,40.6186756,0.0,"Liverpool, United Kingdom",-2.99168,53.4071991,"Liverpool, United Kingdom",-2.99168,53.4071991,0.0,
East Liverpool,-80.5772928,40.6186756,Glandorf,-84.0791193,41.0289961,298.1469919852721,"Liverpool, United Kingdom",-2.99168,53.4071991,"Glandorf, Germany",8.0033646,52.081578,753.852640685121,0.39549770856318595
East Liverpool,-80.5772928,40.6186756,Kimbolton,-81.572065,40.1528489,98.90186978102308,"Liverpool, United Kingdom",-2.99168,53.4071991,"Kimbolton, United Kingdom",-0.3813986697827069,52.30345885,213.93938424711206,0.46228921397093414
East Liverpool,-80.5772928,40.6186756,Leipsic,-83.9846655,41.0983847,291.46102303319424,"Liverpool, United Kingdom",-2.99168,53.4071991,"Leipzig, Germany",12.3747329,51.3406321,1065.9081120064775,0.2734391639862321
East Liverpool,-80.5772928,40.6186756,Lima,-84.105006,40.7399785,297.766444537589,"Liverpool, United Kingdom",-2.99168,53.4071991,"Lima, Peru",-77.0365256,-12.0621065,10055.544886276333,0.02961216402543998
East Liverpool,-80.5772928,40.6186756,Lisbon,-80.7681336,40.7720044,23.44229606159168,"Liverpool, United Kingdom",-2.99168,53.4071991,"Lisbon, Portugal",-9.1365919,38.7077507,1700.3164441602669,0.013787019552803948
East Liverpool,-80.5772928,40.6186756,Mantua,-81.223991,41.283944,91.77023070976512,"Liverpool, United Kingdom",-2.99168,53.4071991,"Mantua, Italy",10.670836515673878,45.1692628,1345.2718833810313,0.06821686518796613
East Liverpool,-80.5772928,40.6186756,Maria Stein,-84.4932862,40.4078249,331.8461760981972,"Liverpool, United Kingdom",-2.99168,53.4071991,"Metzerlen-Mariastein, Switzerland",7.4900151,47.476261,991.1225341682464,0.3348185160341286
East Liverpool,-80.5772928,40.6186756,Matamoras,-81.06873959710815,39.5196735,129.1601813364144,"Liverpool, United Kingdom",-2.99168,53.4071991,"Matamoros, Mexico",-97.5017951,25.8520977,8013.40971399927,0.016118005436658766
